================================================================
  Route 3 (multitask)  GPU=6  TRACK=Track1
  thresholds=3,5,10,15  pos_weight=[0.5,8.0]
  mask_min_pos=5  multitask_mode=ord_bin_ter
  loss_weights=1.0,0.15,0.30,0.05,0.10  phq_warmup=30
  bin_boundary=5  ter_boundaries=5,10
2026-05-15 16:15:19,700 - INFO - Epoch 51/300 [Multitask] | train_loss=0.710769 | parts ord=0.5373 bin=0.0691 ter=0.2944 phq=1.4619 cons=0.0174 | [log1p] ccc=0.0144 rmse=4.1148 mae=3.2083 | [PHQ-9] ccc=0.0144 rmse=4.11 mae=3.21 pred_mean=4.49 pred_std=2.84
2026-05-15 16:15:21,493 - INFO - Epoch 52/300 [Multitask] | train_loss=0.686216 | parts ord=0.5106 bin=0.0620 ter=0.2905 phq=1.5466 cons=0.0180 | [log1p] ccc=0.1791 rmse=3.9826 mae=3.1213 | [PHQ-9] ccc=0.1791 rmse=3.98 mae=3.12 pred_mean=5.04 pred_std=3.00
2026-05-15 16:15:23,228 - INFO - Epoch 53/300 [Multitask] | train_loss=0.683483 | parts ord=0.5203 bin=0.0502 ter=0.2779 phq=1.4095 cons=0.0179 | [log1p] ccc=0.2466 rmse=3.9502 mae=2.9911 | [PHQ-9] ccc=0.2466 rmse=3.95 mae=2.99 pred_mean=5.10 pred_std=3.20
2026-05-15 16:15:24,981 - INFO - Epoch 54/300 [Multitask] | train_loss=0.601396 | parts ord=0.4395 bin=0.0402 ter=0.2799 phq=1.4009 cons=0.0187 | [log1p] ccc=0.2412 rmse=4.1900 mae=3.1987 | [PHQ-9] ccc=0.2412 rmse=4.19 mae=3.20 pred_mean=5.51 pred_std=3.36
2026-05-15 16:15:26,654 - INFO - Epoch 55/300 [Multitask] | train_loss=0.599202 | parts ord=0.4349 bin=0.0349 ter=0.2825 phq=1.4518 cons=0.0174 | [log1p] ccc=0.2925 rmse=3.8610 mae=2.9173 | [PHQ-9] ccc=0.2925 rmse=3.86 mae=2.92 pred_mean=5.03 pred_std=3.28
2026-05-15 16:15:28,352 - INFO - Epoch 56/300 [Multitask] | train_loss=0.574083 | parts ord=0.4136 bin=0.0266 ter=0.2736 phq=1.4515 cons=0.0180 | [log1p] ccc=0.3124 rmse=3.9065 mae=2.8824 | [PHQ-9] ccc=0.3124 rmse=3.91 mae=2.88 pred_mean=5.16 pred_std=3.39
2026-05-15 16:15:30,086 - INFO - Epoch 57/300 [Multitask] | train_loss=0.548566 | parts ord=0.3897 bin=0.0211 ter=0.2806 phq=1.3915 cons=0.0193 | [log1p] ccc=0.3773 rmse=3.6498 mae=2.6274 | [PHQ-9] ccc=0.3773 rmse=3.65 mae=2.63 pred_mean=5.08 pred_std=3.31
2026-05-15 16:15:31,775 - INFO - Epoch 58/300 [Multitask] | train_loss=0.557187 | parts ord=0.3990 bin=0.0213 ter=0.2565 phq=1.5243 cons=0.0181 | [log1p] ccc=0.3265 rmse=3.5450 mae=2.6724 | [PHQ-9] ccc=0.3265 rmse=3.55 mae=2.67 pred_mean=4.29 pred_std=3.14
2026-05-15 16:15:33,480 - INFO - Epoch 59/300 [Multitask] | train_loss=0.556883 | parts ord=0.3979 bin=0.0125 ter=0.2730 phq=1.4689 cons=0.0173 | [log1p] ccc=0.3137 rmse=3.7011 mae=2.7761 | [PHQ-9] ccc=0.3137 rmse=3.70 mae=2.78 pred_mean=4.59 pred_std=3.27
2026-05-15 16:15:34,839 - INFO - Epoch 60/300 [Multitask] | train_loss=0.551366 | parts ord=0.3899 bin=0.0453 ter=0.2768 phq=1.3914 cons=0.0208 | [log1p] ccc=0.3256 rmse=3.8581 mae=2.9708 | [PHQ-9] ccc=0.3256 rmse=3.86 mae=2.97 pred_mean=4.94 pred_std=3.46
2026-05-15 16:15:35,951 - INFO - Epoch 61/300 [Multitask] | train_loss=0.563571 | parts ord=0.3825 bin=0.0766 ter=0.3155 phq=1.4673 cons=0.0158 | [log1p] ccc=0.2481 rmse=3.6260 mae=2.6962 | [PHQ-9] ccc=0.2481 rmse=3.63 mae=2.70 pred_mean=3.59 pred_std=3.01
2026-05-15 16:15:36,860 - INFO - Epoch 62/300 [Multitask] | train_loss=0.544130 | parts ord=0.3694 bin=0.0633 ter=0.3114 phq=1.4029 cons=0.0165 | [log1p] ccc=0.2525 rmse=3.7436 mae=2.9497 | [PHQ-9] ccc=0.2525 rmse=3.74 mae=2.95 pred_mean=4.10 pred_std=3.18
2026-05-15 16:15:37,909 - INFO - Epoch 63/300 [Multitask] | train_loss=0.523749 | parts ord=0.3710 bin=0.0132 ter=0.2571 phq=1.4351 cons=0.0191 | [log1p] ccc=0.3909 rmse=3.6530 mae=2.8031 | [PHQ-9] ccc=0.3909 rmse=3.65 mae=2.80 pred_mean=4.74 pred_std=3.51
2026-05-15 16:15:38,758 - INFO - Epoch 64/300 [Multitask] | train_loss=0.516219 | parts ord=0.3551 bin=0.0565 ter=0.2880 phq=1.2837 cons=0.0208 | [log1p] ccc=0.2013 rmse=3.7350 mae=3.0162 | [PHQ-9] ccc=0.2013 rmse=3.73 mae=3.02 pred_mean=3.83 pred_std=3.00
2026-05-15 16:15:39,506 - INFO - Epoch 65/300 [Multitask] | train_loss=0.561577 | parts ord=0.4082 bin=0.0255 ter=0.2572 phq=1.4135 cons=0.0170 | [log1p] ccc=0.4095 rmse=3.5868 mae=2.7664 | [PHQ-9] ccc=0.4095 rmse=3.59 mae=2.77 pred_mean=4.96 pred_std=3.42
2026-05-15 16:15:40,202 - INFO - Epoch 66/300 [Multitask] | train_loss=0.508679 | parts ord=0.3632 bin=0.0073 ter=0.2263 phq=1.4933 cons=0.0179 | [log1p] ccc=0.2476 rmse=3.6613 mae=2.7405 | [PHQ-9] ccc=0.2476 rmse=3.66 mae=2.74 pred_mean=3.64 pred_std=3.06
2026-05-15 16:15:41,046 - INFO - Epoch 67/300 [Multitask] | train_loss=0.502237 | parts ord=0.3565 bin=0.0153 ter=0.2671 phq=1.2306 cons=0.0175 | [log1p] ccc=0.2234 rmse=3.7709 mae=3.0169 | [PHQ-9] ccc=0.2234 rmse=3.77 mae=3.02 pred_mean=4.38 pred_std=3.06
2026-05-15 16:15:41,796 - INFO - Epoch 68/300 [Multitask] | train_loss=0.518625 | parts ord=0.3551 bin=0.0375 ter=0.3135 phq=1.2469 cons=0.0152 | [log1p] ccc=0.2273 rmse=3.8381 mae=2.9567 | [PHQ-9] ccc=0.2273 rmse=3.84 mae=2.96 pred_mean=4.01 pred_std=3.24
2026-05-15 16:15:42,703 - INFO - Epoch 69/300 [Multitask] | train_loss=0.469958 | parts ord=0.3131 bin=0.0574 ter=0.2907 phq=1.1878 cons=0.0159 | [log1p] ccc=0.0950 rmse=4.2376 mae=3.5930 | [PHQ-9] ccc=0.0950 rmse=4.24 mae=3.59 pred_mean=5.35 pred_std=2.92
2026-05-15 16:15:43,810 - INFO - Epoch 70/300 [Multitask] | train_loss=0.471724 | parts ord=0.3080 bin=0.0711 ter=0.2809 phq=1.3367 cons=0.0198 | [log1p] ccc=0.2405 rmse=3.8172 mae=2.9774 | [PHQ-9] ccc=0.2405 rmse=3.82 mae=2.98 pred_mean=4.34 pred_std=3.21
2026-05-15 16:15:44,920 - INFO - Epoch 71/300 [Multitask] | train_loss=0.438694 | parts ord=0.2899 bin=0.0591 ter=0.2729 phq=1.1247 cons=0.0186 | [log1p] ccc=0.2189 rmse=3.9141 mae=3.0123 | [PHQ-9] ccc=0.2189 rmse=3.91 mae=3.01 pred_mean=4.52 pred_std=3.23
2026-05-15 16:15:45,975 - INFO - Epoch 72/300 [Multitask] | train_loss=0.436064 | parts ord=0.3008 bin=0.0187 ter=0.2380 phq=1.1921 cons=0.0148 | [log1p] ccc=0.1929 rmse=3.9885 mae=3.1257 | [PHQ-9] ccc=0.1929 rmse=3.99 mae=3.13 pred_mean=4.29 pred_std=3.30
2026-05-15 16:15:46,950 - INFO - Epoch 73/300 [Multitask] | train_loss=0.485200 | parts ord=0.3312 bin=0.0806 ter=0.2743 phq=1.1604 cons=0.0157 | [log1p] ccc=0.1541 rmse=4.1439 mae=3.3326 | [PHQ-9] ccc=0.1541 rmse=4.14 mae=3.33 pred_mean=4.94 pred_std=3.20
2026-05-15 16:15:48,106 - INFO - Epoch 74/300 [Multitask] | train_loss=0.442286 | parts ord=0.2914 bin=0.0485 ter=0.2512 phq=1.3223 cons=0.0209 | [log1p] ccc=0.2461 rmse=3.8227 mae=2.9245 | [PHQ-9] ccc=0.2461 rmse=3.82 mae=2.92 pred_mean=4.21 pred_std=3.26
2026-05-15 16:15:49,300 - INFO - Epoch 75/300 [Multitask] | train_loss=0.380563 | parts ord=0.2491 bin=0.0207 ter=0.2440 phq=1.0594 cons=0.0223 | [log1p] ccc=0.1062 rmse=4.5622 mae=3.6210 | [PHQ-9] ccc=0.1062 rmse=4.56 mae=3.62 pred_mean=5.49 pred_std=3.39
2026-05-15 16:15:50,560 - INFO - Epoch 76/300 [Multitask] | train_loss=0.358648 | parts ord=0.2237 bin=0.0181 ter=0.2453 phq=1.1304 cons=0.0215 | [log1p] ccc=0.2149 rmse=3.7208 mae=2.8755 | [PHQ-9] ccc=0.2149 rmse=3.72 mae=2.88 pred_mean=3.87 pred_std=3.02
2026-05-15 16:15:52,133 - INFO - Epoch 77/300 [Multitask] | train_loss=0.336559 | parts ord=0.2259 bin=0.0409 ter=0.1793 phq=0.9934 cons=0.0106 | [log1p] ccc=0.1829 rmse=4.0022 mae=3.0976 | [PHQ-9] ccc=0.1829 rmse=4.00 mae=3.10 pred_mean=4.51 pred_std=3.23
2026-05-15 16:15:53,623 - INFO - Epoch 78/300 [Multitask] | train_loss=0.397871 | parts ord=0.2743 bin=0.0512 ter=0.2087 phq=1.0404 cons=0.0129 | [log1p] ccc=0.2100 rmse=3.9020 mae=2.9972 | [PHQ-9] ccc=0.2100 rmse=3.90 mae=3.00 pred_mean=4.62 pred_std=3.15
2026-05-15 16:15:55,242 - INFO - Epoch 79/300 [Multitask] | train_loss=0.304117 | parts ord=0.1924 bin=0.0547 ter=0.2036 phq=0.8227 cons=0.0132 | [log1p] ccc=0.2039 rmse=3.9886 mae=3.0724 | [PHQ-9] ccc=0.2039 rmse=3.99 mae=3.07 pred_mean=4.77 pred_std=3.21
2026-05-15 16:15:56,827 - INFO - Epoch 80/300 [Multitask] | train_loss=0.331357 | parts ord=0.2049 bin=0.0495 ter=0.2265 phq=0.9883 cons=0.0172 | [log1p] ccc=0.1751 rmse=4.0374 mae=3.1355 | [PHQ-9] ccc=0.1751 rmse=4.04 mae=3.14 pred_mean=4.43 pred_std=3.28
2026-05-15 16:15:58,479 - INFO - Epoch 81/300 [Multitask] | train_loss=0.335882 | parts ord=0.2214 bin=0.0274 ter=0.1945 phq=1.0123 cons=0.0143 | [log1p] ccc=0.1451 rmse=4.1246 mae=3.2508 | [PHQ-9] ccc=0.1451 rmse=4.12 mae=3.25 pred_mean=4.75 pred_std=3.21
2026-05-15 16:16:00,081 - INFO - Epoch 82/300 [Multitask] | train_loss=0.290914 | parts ord=0.1903 bin=0.0102 ter=0.1421 phq=1.1008 cons=0.0145 | [log1p] ccc=0.1633 rmse=4.0689 mae=3.1945 | [PHQ-9] ccc=0.1633 rmse=4.07 mae=3.19 pred_mean=4.62 pred_std=3.23
2026-05-15 16:16:01,706 - INFO - Epoch 83/300 [Multitask] | train_loss=0.350191 | parts ord=0.2284 bin=0.0994 ter=0.1929 phq=0.9494 cons=0.0157 | [log1p] ccc=0.1618 rmse=4.0977 mae=3.1988 | [PHQ-9] ccc=0.1618 rmse=4.10 mae=3.20 pred_mean=4.70 pred_std=3.24
2026-05-15 16:16:03,349 - INFO - Epoch 84/300 [Multitask] | train_loss=0.287458 | parts ord=0.1900 bin=0.0188 ter=0.1254 phq=1.1061 cons=0.0177 | [log1p] ccc=0.2076 rmse=3.8910 mae=2.8896 | [PHQ-9] ccc=0.2076 rmse=3.89 mae=2.89 pred_mean=4.17 pred_std=3.23
2026-05-15 16:16:05,088 - INFO - Epoch 85/300 [Multitask] | train_loss=0.378409 | parts ord=0.2416 bin=0.1100 ter=0.2193 phq=1.0434 cons=0.0236 | [log1p] ccc=0.1748 rmse=3.9813 mae=3.0859 | [PHQ-9] ccc=0.1748 rmse=3.98 mae=3.09 pred_mean=4.34 pred_std=3.21
2026-05-15 16:16:06,828 - INFO - Epoch 86/300 [Multitask] | train_loss=0.333435 | parts ord=0.2200 bin=0.0154 ter=0.1957 phq=1.0126 cons=0.0182 | [log1p] ccc=0.2565 rmse=3.4988 mae=2.5638 | [PHQ-9] ccc=0.2565 rmse=3.50 mae=2.56 pred_mean=3.78 pred_std=2.83
2026-05-15 16:16:08,567 - INFO - Epoch 87/300 [Multitask] | train_loss=0.274904 | parts ord=0.1861 bin=0.0092 ter=0.1315 phq=0.9368 cons=0.0113 | [log1p] ccc=0.1756 rmse=4.0226 mae=3.1227 | [PHQ-9] ccc=0.1756 rmse=4.02 mae=3.12 pred_mean=4.27 pred_std=3.29
2026-05-15 16:16:10,307 - INFO - Epoch 88/300 [Multitask] | train_loss=0.287387 | parts ord=0.1915 bin=0.0597 ter=0.1418 phq=0.8541 cons=0.0164 | [log1p] ccc=0.0883 rmse=4.4006 mae=3.5125 | [PHQ-9] ccc=0.0883 rmse=4.40 mae=3.51 pred_mean=5.11 pred_std=3.27
2026-05-15 16:16:11,986 - INFO - Epoch 89/300 [Multitask] | train_loss=0.244118 | parts ord=0.1554 bin=0.0069 ter=0.1463 phq=0.8542 cons=0.0112 | [log1p] ccc=0.2707 rmse=3.4183 mae=2.4161 | [PHQ-9] ccc=0.2707 rmse=3.42 mae=2.42 pred_mean=3.58 pred_std=2.75
2026-05-15 16:16:13,712 - INFO - Epoch 90/300 [Multitask] | train_loss=0.222521 | parts ord=0.1412 bin=0.0134 ter=0.1189 phq=0.8579 cons=0.0077 | [log1p] ccc=0.2267 rmse=3.4701 mae=2.5570 | [PHQ-9] ccc=0.2267 rmse=3.47 mae=2.56 pred_mean=3.93 pred_std=2.66
2026-05-15 16:16:15,520 - INFO - Epoch 91/300 [Multitask] | train_loss=0.252314 | parts ord=0.1552 bin=0.0077 ter=0.1632 phq=0.9130 cons=0.0134 | [log1p] ccc=0.2450 rmse=3.4573 mae=2.4844 | [PHQ-9] ccc=0.2450 rmse=3.46 mae=2.48 pred_mean=3.76 pred_std=2.72
2026-05-15 16:16:17,781 - INFO - Epoch 92/300 [Multitask] | train_loss=0.208608 | parts ord=0.1328 bin=0.0060 ter=0.1123 phq=0.8027 cons=0.0112 | [log1p] ccc=0.2428 rmse=3.4773 mae=2.4987 | [PHQ-9] ccc=0.2428 rmse=3.48 mae=2.50 pred_mean=4.05 pred_std=2.72
2026-05-15 16:16:19,820 - INFO - Epoch 93/300 [Multitask] | train_loss=0.252675 | parts ord=0.1781 bin=0.0066 ter=0.0885 phq=0.9227 cons=0.0093 | [log1p] ccc=0.2737 rmse=3.1209 mae=2.2822 | [PHQ-9] ccc=0.2737 rmse=3.12 mae=2.28 pred_mean=3.59 pred_std=2.23
2026-05-15 16:16:21,867 - INFO - Epoch 94/300 [Multitask] | train_loss=0.174206 | parts ord=0.1017 bin=0.0105 ter=0.0993 phq=0.7999 cons=0.0114 | [log1p] ccc=0.2635 rmse=3.6682 mae=2.7106 | [PHQ-9] ccc=0.2635 rmse=3.67 mae=2.71 pred_mean=4.00 pred_std=3.12
2026-05-15 16:16:24,173 - INFO - Epoch 95/300 [Multitask] | train_loss=0.222591 | parts ord=0.1430 bin=0.0072 ter=0.1060 phq=0.9026 cons=0.0155 | [log1p] ccc=0.1941 rmse=3.9104 mae=3.0412 | [PHQ-9] ccc=0.1941 rmse=3.91 mae=3.04 pred_mean=4.82 pred_std=3.03
2026-05-15 16:16:26,428 - INFO - Epoch 96/300 [Multitask] | train_loss=0.258069 | parts ord=0.1621 bin=0.0471 ter=0.1209 phq=1.0174 cons=0.0175 | [log1p] ccc=0.2835 rmse=3.3804 mae=2.3441 | [PHQ-9] ccc=0.2835 rmse=3.38 mae=2.34 pred_mean=3.49 pred_std=2.73
2026-05-15 16:16:28,638 - INFO - Epoch 97/300 [Multitask] | train_loss=0.206956 | parts ord=0.1372 bin=0.0111 ter=0.0846 phq=0.8366 cons=0.0085 | [log1p] ccc=0.2124 rmse=3.9346 mae=2.9524 | [PHQ-9] ccc=0.2124 rmse=3.93 mae=2.95 pred_mean=4.76 pred_std=3.17
2026-05-15 16:16:30,835 - INFO - Epoch 98/300 [Multitask] | train_loss=0.244436 | parts ord=0.1380 bin=0.0940 ter=0.1678 phq=0.8221 cons=0.0093 | [log1p] ccc=0.3135 rmse=3.5020 mae=2.5701 | [PHQ-9] ccc=0.3135 rmse=3.50 mae=2.57 pred_mean=3.88 pred_std=3.06
2026-05-15 16:16:33,151 - INFO - Epoch 99/300 [Multitask] | train_loss=0.157614 | parts ord=0.0912 bin=0.0127 ter=0.0814 phq=0.7669 cons=0.0179 | [log1p] ccc=0.2992 rmse=3.3399 mae=2.3594 | [PHQ-9] ccc=0.2992 rmse=3.34 mae=2.36 pred_mean=3.62 pred_std=2.73
2026-05-15 16:16:35,365 - INFO - Epoch 100/300 [Multitask] | train_loss=0.250057 | parts ord=0.1542 bin=0.0197 ter=0.1616 phq=0.8557 cons=0.0164 | [log1p] ccc=0.2221 rmse=4.0019 mae=2.9719 | [PHQ-9] ccc=0.2221 rmse=4.00 mae=2.97 pred_mean=4.73 pred_std=3.32
2026-05-15 16:16:37,311 - INFO - Epoch 101/300 [Multitask] | train_loss=0.191672 | parts ord=0.1228 bin=0.0057 ter=0.0880 phq=0.7989 cons=0.0166 | [log1p] ccc=0.3026 rmse=3.6533 mae=2.7520 | [PHQ-9] ccc=0.3026 rmse=3.65 mae=2.75 pred_mean=3.86 pred_std=3.26
2026-05-15 16:16:39,033 - INFO - Epoch 102/300 [Multitask] | train_loss=0.161311 | parts ord=0.1066 bin=0.0031 ter=0.0593 phq=0.7139 cons=0.0074 | [log1p] ccc=0.3027 rmse=3.6122 mae=2.7351 | [PHQ-9] ccc=0.3027 rmse=3.61 mae=2.74 pred_mean=3.81 pred_std=3.20
2026-05-15 16:16:40,790 - INFO - Epoch 103/300 [Multitask] | train_loss=0.197534 | parts ord=0.1247 bin=0.0287 ter=0.0797 phq=0.8676 cons=0.0129 | [log1p] ccc=0.2846 rmse=3.3967 mae=2.4600 | [PHQ-9] ccc=0.2846 rmse=3.40 mae=2.46 pred_mean=3.56 pred_std=2.77
2026-05-15 16:16:42,373 - INFO - Epoch 104/300 [Multitask] | train_loss=0.304623 | parts ord=0.1754 bin=0.1920 ter=0.1824 phq=0.8962 cons=0.0094 | [log1p] ccc=0.3590 rmse=3.1359 mae=2.3867 | [PHQ-9] ccc=0.3590 rmse=3.14 mae=2.39 pred_mean=3.76 pred_std=2.62
2026-05-15 16:16:43,408 - INFO - Epoch 105/300 [Multitask] | train_loss=0.186892 | parts ord=0.1250 bin=0.0043 ter=0.0578 phq=0.8478 cons=0.0154 | [log1p] ccc=0.2919 rmse=3.3737 mae=2.4447 | [PHQ-9] ccc=0.2919 rmse=3.37 mae=2.44 pred_mean=3.45 pred_std=2.75
2026-05-15 16:16:43,409 - INFO - Early stopping at epoch 105
2026-05-15 16:16:43,412 - INFO - Best checkpoint: checkpoints/Track1/A-V-G+P/regression/fold_1_route3_multitask/best_model_2026-05-15-16.13.50.pth
2026-05-15 16:16:43,412 - INFO - Validation metrics saved to: logs/Track1/A-V-G+P/regression/fold_1_route3_multitask/train_result_2026-05-15-16.13.50.json

## route3_multitask | Track1 | Fold 2
2026-05-15 16:16:46,605 - INFO - [Ordinal] thresholds=[3.0, 5.0, 10.0, 15.0]  pos_weight=[0.79, 2.33, 7.75, 8.00] (clamp=[0.50,8.00])  active_head_mask=[1.0, 1.0, 1.0, 0.0]  midpoints=['1.03', '3.39', '6.77', '11.00', '18.00']  multitask=ord_bin_ter  train_phq min=0.0 max=20.0 mean=4.14
2026-05-15 16:16:46,605 - INFO - [Multitask] loss_weights (ord,bin,ter,phq,cons)=[1.0, 0.15, 0.3, 0.05, 0.1]  bin_boundary=5.0  ter_boundaries=[5.0, 10.0]  phq_warmup=30
2026-05-15 16:16:47,348 - INFO - Experiment: fold_2_route3_multitask
2026-05-15 16:16:47,348 - INFO - Device: cuda
2026-05-15 16:16:47,348 - INFO - Train/Val: 70 / 17
2026-05-15 16:16:52,046 - INFO - Epoch 1/300 [Multitask] | train_loss=1.381764 | parts ord=0.9458 bin=0.7033 ter=1.0951 phq=0.0000 cons=0.0190 | [log1p] ccc=-0.0000 rmse=6.3225 mae=5.7889 | [PHQ-9] ccc=-0.0000 rmse=6.32 mae=5.79 pred_mean=9.03 pred_std=0.01
2026-05-15 16:16:53,428 - INFO - Epoch 2/300 [Multitask] | train_loss=1.365575 | parts ord=0.9463 bin=0.6750 ter=1.0540 phq=0.0000 cons=0.0177 | [log1p] ccc=0.0003 rmse=6.2082 mae=5.6807 | [PHQ-9] ccc=0.0003 rmse=6.21 mae=5.68 pred_mean=8.89 pred_std=0.01
2026-05-15 16:16:54,220 - INFO - Epoch 3/300 [Multitask] | train_loss=1.354318 | parts ord=0.9425 bin=0.6772 ter=1.0290 phq=0.0000 cons=0.0156 | [log1p] ccc=0.0005 rmse=6.0595 mae=5.5377 | [PHQ-9] ccc=0.0005 rmse=6.06 mae=5.54 pred_mean=8.70 pred_std=0.02
2026-05-15 16:16:55,256 - INFO - Epoch 4/300 [Multitask] | train_loss=1.340937 | parts ord=0.9511 bin=0.6587 ter=0.9659 phq=0.0000 cons=0.0129 | [log1p] ccc=0.0007 rmse=5.8877 mae=5.3701 | [PHQ-9] ccc=0.0007 rmse=5.89 mae=5.37 pred_mean=8.48 pred_std=0.02
2026-05-15 16:16:56,272 - INFO - Epoch 5/300 [Multitask] | train_loss=1.326248 | parts ord=0.9506 bin=0.6482 ter=0.9242 phq=0.0000 cons=0.0121 | [log1p] ccc=0.0011 rmse=5.6814 mae=5.1640 | [PHQ-9] ccc=0.0011 rmse=5.68 mae=5.16 pred_mean=8.21 pred_std=0.03
2026-05-15 16:16:57,155 - INFO - Epoch 6/300 [Multitask] | train_loss=1.311939 | parts ord=0.9560 bin=0.6363 ter=0.8646 phq=0.0000 cons=0.0111 | [log1p] ccc=0.0016 rmse=5.5171 mae=4.9962 | [PHQ-9] ccc=0.0016 rmse=5.52 mae=5.00 pred_mean=7.99 pred_std=0.04
2026-05-15 16:16:58,194 - INFO - Epoch 7/300 [Multitask] | train_loss=1.360757 | parts ord=0.9959 bin=0.6316 ter=0.8958 phq=0.0000 cons=0.0135 | [log1p] ccc=0.0018 rmse=5.3472 mae=4.8440 | [PHQ-9] ccc=0.0018 rmse=5.35 mae=4.84 pred_mean=7.76 pred_std=0.05
2026-05-15 16:16:59,170 - INFO - Epoch 8/300 [Multitask] | train_loss=1.327754 | parts ord=0.9801 bin=0.6125 ter=0.8472 phq=0.0000 cons=0.0158 | [log1p] ccc=0.0025 rmse=5.1110 mae=4.6260 | [PHQ-9] ccc=0.0025 rmse=5.11 mae=4.63 pred_mean=7.42 pred_std=0.06
2026-05-15 16:17:00,067 - INFO - Epoch 9/300 [Multitask] | train_loss=1.340946 | parts ord=1.0045 bin=0.5838 ter=0.8231 phq=0.0000 cons=0.0191 | [log1p] ccc=0.0029 rmse=4.9810 mae=4.5012 | [PHQ-9] ccc=0.0029 rmse=4.98 mae=4.50 pred_mean=7.23 pred_std=0.07
2026-05-15 16:17:01,161 - INFO - Epoch 10/300 [Multitask] | train_loss=1.322292 | parts ord=0.9840 bin=0.6167 ter=0.8121 phq=0.0000 cons=0.0212 | [log1p] ccc=0.0033 rmse=4.8141 mae=4.3380 | [PHQ-9] ccc=0.0033 rmse=4.81 mae=4.34 pred_mean=6.97 pred_std=0.09
2026-05-15 16:17:02,169 - INFO - Epoch 11/300 [Multitask] | train_loss=1.342720 | parts ord=1.0015 bin=0.6094 ter=0.8260 phq=0.0000 cons=0.0201 | [log1p] ccc=0.0039 rmse=4.6753 mae=4.2194 | [PHQ-9] ccc=0.0039 rmse=4.68 mae=4.22 pred_mean=6.75 pred_std=0.10
2026-05-15 16:17:03,123 - INFO - Epoch 12/300 [Multitask] | train_loss=1.395479 | parts ord=1.0438 bin=0.6189 ter=0.8554 phq=0.0000 cons=0.0226 | [log1p] ccc=0.0041 rmse=4.5807 mae=4.1353 | [PHQ-9] ccc=0.0041 rmse=4.58 mae=4.14 pred_mean=6.59 pred_std=0.11
2026-05-15 16:17:04,119 - INFO - Epoch 13/300 [Multitask] | train_loss=1.411659 | parts ord=1.0596 bin=0.6108 ter=0.8593 phq=0.0000 cons=0.0264 | [log1p] ccc=0.0046 rmse=4.4573 mae=4.0197 | [PHQ-9] ccc=0.0046 rmse=4.46 mae=4.02 pred_mean=6.37 pred_std=0.12
2026-05-15 16:17:05,175 - INFO - Epoch 14/300 [Multitask] | train_loss=1.430066 | parts ord=1.0707 bin=0.6507 ter=0.8643 phq=0.0000 cons=0.0242 | [log1p] ccc=0.0043 rmse=4.4005 mae=3.9638 | [PHQ-9] ccc=0.0043 rmse=4.40 mae=3.96 pred_mean=6.26 pred_std=0.13
2026-05-15 16:17:06,440 - INFO - Epoch 15/300 [Multitask] | train_loss=1.435454 | parts ord=1.0658 bin=0.6405 ter=0.9037 phq=0.0000 cons=0.0251 | [log1p] ccc=0.0047 rmse=4.2853 mae=3.8439 | [PHQ-9] ccc=0.0047 rmse=4.29 mae=3.84 pred_mean=6.03 pred_std=0.14
2026-05-15 16:17:07,992 - INFO - Epoch 16/300 [Multitask] | train_loss=1.478219 | parts ord=1.0926 bin=0.6392 ter=0.9587 phq=0.0000 cons=0.0214 | [log1p] ccc=0.0048 rmse=4.2141 mae=3.7643 | [PHQ-9] ccc=0.0048 rmse=4.21 mae=3.76 pred_mean=5.88 pred_std=0.15
2026-05-15 16:17:09,619 - INFO - Epoch 17/300 [Multitask] | train_loss=1.487942 | parts ord=1.1117 bin=0.6544 ter=0.9186 phq=0.0000 cons=0.0254 | [log1p] ccc=0.0051 rmse=4.1957 mae=3.7414 | [PHQ-9] ccc=0.0051 rmse=4.20 mae=3.74 pred_mean=5.84 pred_std=0.15
2026-05-15 16:17:11,161 - INFO - Epoch 18/300 [Multitask] | train_loss=1.445734 | parts ord=1.0899 bin=0.6125 ter=0.8721 phq=0.0000 cons=0.0228 | [log1p] ccc=0.0049 rmse=4.1632 mae=3.7026 | [PHQ-9] ccc=0.0049 rmse=4.16 mae=3.70 pred_mean=5.77 pred_std=0.16
2026-05-15 16:17:12,604 - INFO - Epoch 19/300 [Multitask] | train_loss=1.528965 | parts ord=1.1440 bin=0.6656 ter=0.9420 phq=0.0000 cons=0.0250 | [log1p] ccc=0.0045 rmse=4.1195 mae=3.6464 | [PHQ-9] ccc=0.0045 rmse=4.12 mae=3.65 pred_mean=5.66 pred_std=0.17
2026-05-15 16:17:13,977 - INFO - Epoch 20/300 [Multitask] | train_loss=1.437034 | parts ord=1.0835 bin=0.6216 ter=0.8599 phq=0.0000 cons=0.0232 | [log1p] ccc=0.0035 rmse=4.0441 mae=3.5429 | [PHQ-9] ccc=0.0035 rmse=4.04 mae=3.54 pred_mean=5.47 pred_std=0.19
2026-05-15 16:17:15,273 - INFO - Epoch 21/300 [Multitask] | train_loss=1.534779 | parts ord=1.1546 bin=0.6774 ter=0.9216 phq=0.0000 cons=0.0208 | [log1p] ccc=0.0046 rmse=3.9887 mae=3.4623 | [PHQ-9] ccc=0.0046 rmse=3.99 mae=3.46 pred_mean=5.32 pred_std=0.20
